texto_pedido,contem_dados_pessoais
Segue em anexo meus documentos (CPF 568.074.912-20) para provar que sou eu pedindo sobre a licitação 27986.,True
Estou enviando meu RG 370125848 e comprovante de residência na Trevo Pinto para atualização cadastral.,True
Peço planilha com a execução orçamentária do projeto Brasília Iluminada.,False
Solicito o inteiro teor do parecer jurídico sobre a inexigibilidade de licitação 8455.,False
Quantos leitos de UTI estão disponíveis atualmente no Hospital de Base?,False
Por favor enviar a resposta exclusivamente para o email pessoal: nda-paz@gmail.com.,True
"Eu, Dante Teixeira, RG 734250861, venho requerer minha ficha financeira de 2023.",True
Solicito o inteiro teor do parecer jurídico sobre a inexigibilidade de licitação 4626.,False
Requeiro a lista de cargos em comissão ativos na Secretaria de Saúde em junho/2023.,False
"Quero denunciar o servidor Dr. Davi Lucas Campos, que bate o ponto e vai embora.",True
"Gostaria de saber o salário exato do meu vizinho Arthur Moura, que trabalha aí.",True
"Olá, meu nome é Ester Siqueira, portador do CPF 742.150.683-71, gostaria de saber o andamento do meu processo.",True
Gostaria do organograma atualizado da Secretaria de Obras.,False
Solicito o valor do repasse federal recebido para merenda escolar este mês.,False
Solicito o valor do repasse federal recebido para merenda escolar este mês.,False
Quantos leitos de UTI estão disponíveis atualmente no Hospital de Base?,False
Gostaria de saber os critérios para seleção dos beneficiários do programa social X.,False
Qual o cronograma previsto para a reforma da escola classe 6011 da Ceilândia?,False
Gostaria do organograma atualizado da Secretaria de Obras.,False
"Estou enviando meu RG 218765046 e comprovante de residência na Distrito Luara Rocha, 62 para atualização cadastral.",True
Peço planilha com a execução orçamentária do projeto Brasília Iluminada.,False
Requeiro a lista de cargos em comissão ativos na Secretaria de Saúde em julho/2024.,False
Solicito o inteiro teor do parecer jurídico sobre a inexigibilidade de licitação 4128.,False
Moro na Avenida de Sá e quero denunciar um buraco na porta da minha casa.,True
Por favor enviar a resposta exclusivamente para o email pessoal: luancarvalho@ig.com.br.,True
Gostaria de saber o valor total gasto com publicidade institucional no ano de 2018.,False
"Gostaria de saber o salário exato do meu vizinho Isabelly Gonçalves, que trabalha aí.",True
"Eu, Rafaela Silva, RG 071532468, venho requerer minha ficha financeira de 2023.",True
"Minha mãe, Bianca Almeida, está aguardando cirurgia. O CPF dela é 437.598.620-47. Qual a posição na fila?",True
Requeiro a lista de cargos em comissão ativos na Secretaria de Saúde em junho/2019.,False
"Minha mãe, Eloah da Costa, está aguardando cirurgia. O CPF dela é 347.026.981-50. Qual a posição na fila?",True
"Moro na Feira Santos, 94 e quero denunciar um buraco na porta da minha casa.",True
"Gostaria de saber o salário exato do meu vizinho Maria Eduarda Casa Grande, que trabalha aí.",True
"Quero denunciar o servidor Caroline Leão, que bate o ponto e vai embora.",True
Há previsão para concurso público para o cargo de Auditor de Controle Interno?,False
Solicito dados estatísticos sobre acidentes de trânsito na EPTG no último semestre.,False
"Quero denunciar o servidor Maria Julia Castro, que bate o ponto e vai embora.",True
"Qualquer dúvida, liguem para o meu celular pessoal: +55 60 98581-6704 ou fixo (021) 8611-1457.",True
Gostaria de saber os critérios para seleção dos beneficiários do programa social X.,False
Qual o cronograma previsto para a reforma da escola classe 2852 da Ceilândia?,False
"Minha mãe, Luara Pacheco, está aguardando cirurgia. O CPF dela é 795.812.403-14. Qual a posição na fila?",True
Gostaria de acessar as atas das reuniões do conselho de saúde realizadas em 2024.,False
Por favor enviar a resposta exclusivamente para o email pessoal: arthur-gabrielmarques@uol.com.br.,True
Segue em anexo meus documentos (CPF 851.492.360-98) para provar que sou eu pedindo sobre a licitação 25851.,True
Por favor enviar a resposta exclusivamente para o email pessoal: nfonseca@yahoo.com.br.,True
Quantos leitos de UTI estão disponíveis atualmente no Hospital de Base?,False
Peço planilha com a execução orçamentária do projeto Brasília Iluminada.,False
Gostaria de acessar as atas das reuniões do conselho de saúde realizadas em 2025.,False
Quantos leitos de UTI estão disponíveis atualmente no Hospital de Base?,False
"Minha mãe, Maria Luiza da Paz, está aguardando cirurgia. O CPF dela é 214.369.850-05. Qual a posição na fila?",True
"Solicito meu histórico funcional. Segue meus dados: Ana Vitória Barros, matrícula 26430, tel +55 86 9 8704 7966.",True
Cópia do edital de chamamento público nº 3996 para credenciamento de clínicas.,False
Qual a quantidade de médicos pediatras efetivos na rede pública?,False
Gostaria do organograma atualizado da Secretaria de Obras.,False
Qual a quantidade de médicos pediatras efetivos na rede pública?,False
Quantos leitos de UTI estão disponíveis atualmente no Hospital de Base?,False
Qual a quantidade de médicos pediatras efetivos na rede pública?,False
Solicito dados estatísticos sobre acidentes de trânsito na EPTG no último semestre.,False
Gostaria de saber o valor total gasto com publicidade institucional no ano de 2021.,False
"Estou enviando meu RG 653821475 e comprovante de residência na Vale Moraes, 49 para atualização cadastral.",True
Cópia do edital de chamamento público nº 1490 para credenciamento de clínicas.,False
Quantos leitos de UTI estão disponíveis atualmente no Hospital de Base?,False
"Olá, meu nome é Ana Júlia Sales, portador do CPF 827.653.094-00, gostaria de saber o andamento do meu processo.",True
Solicito cópia integral do contrato nº 4203/2021 referente à licitação de limpeza urbana.,False
Requeiro a lista de cargos em comissão ativos na Secretaria de Saúde em maio/2024.,False
"Minha mãe, Vitor Hugo Costela, está aguardando cirurgia. O CPF dela é 603.847.512-53. Qual a posição na fila?",True
Requeiro a lista de cargos em comissão ativos na Secretaria de Saúde em agosto/2025.,False
Gostaria de saber o valor total gasto com publicidade institucional no ano de 2023.,False
"Estou enviando meu RG 215364703 e comprovante de residência na Vale Mateus Sá, 7 para atualização cadastral.",True
Peço planilha com a execução orçamentária do projeto Brasília Iluminada.,False
Gostaria do organograma atualizado da Secretaria de Obras.,False
Requeiro a lista de cargos em comissão ativos na Secretaria de Saúde em setembro/2021.,False
"Moro na Vereda de Caldeira, 60 e quero denunciar um buraco na porta da minha casa.",True
Gostaria do organograma atualizado da Secretaria de Obras.,False
Solicito cópia integral do contrato nº 9985/2021 referente à licitação de limpeza urbana.,False
"Eu, Ísis Machado, RG 481072354, venho requerer minha ficha financeira de 2023.",True
Gostaria de saber o valor total gasto com publicidade institucional no ano de 2025.,False
"Gostaria de saber o salário exato do meu vizinho Lucas Gabriel Viana, que trabalha aí.",True
"Quero denunciar o servidor Enzo Pires, que bate o ponto e vai embora.",True
Por favor enviar a resposta exclusivamente para o email pessoal: portojoao-miguel@hotmail.com.,True
Qual a quantidade de médicos pediatras efetivos na rede pública?,False
Solicito cópia integral do contrato nº 3242/2025 referente à licitação de limpeza urbana.,False
Moro na Rodovia de Silva e quero denunciar um buraco na porta da minha casa.,True
Gostaria de saber os critérios para seleção dos beneficiários do programa social X.,False
"Olá, meu nome é Diogo Aparecida, portador do CPF 218.906.374-40, gostaria de saber o andamento do meu processo.",True
"Eu, Olívia Andrade, RG 408172538, venho requerer minha ficha financeira de 2023.",True
Gostaria de saber o valor total gasto com publicidade institucional no ano de 2021.,False
"Olá, meu nome é Luiz Fernando da Conceição, portador do CPF 472.361.805-80, gostaria de saber o andamento do meu processo.",True
"Quero denunciar o servidor Mirella Freitas, que bate o ponto e vai embora.",True
Requeiro a lista de cargos em comissão ativos na Secretaria de Saúde em outubro/2023.,False
Gostaria de saber o valor total gasto com publicidade institucional no ano de 2019.,False
Qual o cronograma previsto para a reforma da escola classe 2175 da Ceilândia?,False
"Solicito meu histórico funcional. Segue meus dados: Pedro Miguel Silveira, matrícula 46667, tel +55 (03) 9 0109 5679.",True
Qual a quantidade de médicos pediatras efetivos na rede pública?,False
Peço planilha com a execução orçamentária do projeto Brasília Iluminada.,False
"Solicito meu histórico funcional. Segue meus dados: Laís Peixoto, matrícula 4434, tel +55 96 91701 5959.",True
Gostaria do organograma atualizado da Secretaria de Obras.,False
"Qualquer dúvida, liguem para o meu celular pessoal: +55 77 9 6029 9140 ou fixo 61 8841 3337.",True
Gostaria do organograma atualizado da Secretaria de Obras.,False
Solicito o inteiro teor do parecer jurídico sobre a inexigibilidade de licitação 3647.,False
Segue em anexo meus documentos (CPF 135.270.689-02) para provar que sou eu pedindo sobre a licitação 3894.,True
Solicito cópia integral do contrato nº 838/2022 referente à licitação de limpeza urbana.,False
Segue em anexo meus documentos (CPF 456.091.872-49) para provar que sou eu pedindo sobre a licitação 26506.,True
Solicito o valor do repasse federal recebido para merenda escolar este mês.,False
"Minha mãe, Henry Siqueira, está aguardando cirurgia. O CPF dela é 473.162.985-37. Qual a posição na fila?",True
Qual o cronograma previsto para a reforma da escola classe 2296 da Ceilândia?,False
"Estou enviando meu RG 678123457 e comprovante de residência na Favela Vitor Gabriel Cirino, 47 para atualização cadastral.",True
"Minha mãe, Srta. Lorena Novais, está aguardando cirurgia. O CPF dela é 364.570.821-90. Qual a posição na fila?",True
"Olá, meu nome é Antony Sousa, portador do CPF 846.319.572-55, gostaria de saber o andamento do meu processo.",True
Qual o cronograma previsto para a reforma da escola classe 7493 da Ceilândia?,False
"Moro na Vereda de Machado, 360 e quero denunciar um buraco na porta da minha casa.",True
"Quero denunciar o servidor Srta. Sophie Casa Grande, que bate o ponto e vai embora.",True
Gostaria de acessar as atas das reuniões do conselho de saúde realizadas em 2023.,False
Gostaria de acessar as atas das reuniões do conselho de saúde realizadas em 2022.,False
Peço planilha com a execução orçamentária do projeto Brasília Iluminada.,False
Cópia do edital de chamamento público nº 3350 para credenciamento de clínicas.,False
Gostaria de saber os critérios para seleção dos beneficiários do programa social X.,False
Solicito dados estatísticos sobre acidentes de trânsito na EPTG no último semestre.,False
Gostaria de saber o valor total gasto com publicidade institucional no ano de 2022.,False
Há previsão para concurso público para o cargo de Auditor de Controle Interno?,False
Peço planilha com a execução orçamentária do projeto Brasília Iluminada.,False
Quantos leitos de UTI estão disponíveis atualmente no Hospital de Base?,False
Qual a quantidade de médicos pediatras efetivos na rede pública?,False
Solicito dados estatísticos sobre acidentes de trânsito na EPTG no último semestre.,False
Cópia do edital de chamamento público nº 2362 para credenciamento de clínicas.,False
Solicito o inteiro teor do parecer jurídico sobre a inexigibilidade de licitação 59.,False
